no. of analyses,Year,Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth,cellsPer_rounded,cellsPer,S.D. (cells/gram or cells/mL),MethodTC,MethodDescription,MethodCM,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Sample_Type,Simplified_Rock_Type,rock type,Formation,Formation age,Citation,Na (M),Cl (M),Ca (M),,TDS ppm,meanHF,medianHF,mast,tcon,z85med,z122med,z85mean,z122mean,rechargeFull,rechargeType,rechargeVolume,crustTypeCompleteInfo,crustTypeMin1,crustType,crustTypeFull,crustScheme2,combined_cv,combined_cr_icefull,combined_cr,rechargeShort,crust
1,2003,35.1978,-107.3483,,,186.7,2.00E+06,2000000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,187.3,1.80E+06,1800000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,187.9,2.10E+06,2100000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,188.5,2.20E+06,2200000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,189.2,1.60E+06,1600000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,189.8,2.50E+06,2500000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,190.7,2.20E+06,2200000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,2003,35.1978,-107.3483,,,191.3,1.90E+06,1900000,,AODC,,direct,20,8.2,231,,0.008,,1.8,,0.08,10,6.00E-09,,,,MLS coarse sand particles,sandstone*,sandstone/shale,Mesaverde Group,,,,,,,,85.8399963,88.5,8.55,2.5,2.15960452,3.20480226,2.226526191,3.304112444,complex_<20_mm/a,complex,low,X-,Rift,Rift,X-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,1994,46.7319,-117.0253,4,60,2,8.00E+07,80000000,2.00E+07,AODC,cells desorbed with Na pyrophosphate ,direct,7.9,6.8,268,,,,,,,,,,,,core,basalt*,basalt/clay,Wanapum Formation,Miocene,Zheng and Kellogg 1994,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1994,46.7319,-117.0253,,,5.1,5.00E+06,5000000,2.00E+06,AODC,cells desorbed with Na pyrophosphate ,direct,7.9,6.8,268,,,,,,,,,,,,core,basalt*,basalt/clay,Wanapum Formation,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1994,46.7319,-117.0253,,,7.4,4.00E+06,4000000,2.00E+06,AODC,cells desorbed with Na pyrophosphate ,direct,7.9,6.8,268,,,,,,,,,,,,core,basalt*,basalt/clay,Wanapum Formation,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1994,46.7319,-117.0253,,,17.9,5.00E+06,5000000,1.00E+06,AODC,cells desorbed with Na pyrophosphate ,direct,10.3,7.1,122,,,,,,,,,,,,core,basalt*,basalt/clay,Wanapum Formation,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1994,46.7319,-117.0253,,,28.4,1.00E+05,100000,2.00E+05,AODC,cells desorbed with Na pyrophosphate ,direct,9.5,7.5,16,,,,,,,,,,,,core,basalt*,basalt/clay,Wanapum Formation,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,70,157,0,34,7,6.00E+07,60000000,,AODC,,direct,,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Kolyma-Indigirla Lowland Site A,7 kyr to 2 myr,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,18,2.20E+08,220000000,,AODC,,direct,,,,,,,,,,,,Depth,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,21,1.30E+08,130000000,,AODC,,direct,,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,2.2,1.50E+08,150000000,,AODC,,direct,,,-100,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Kolyma-Indigirla Lowland Site B,7000,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,4.4,1.40E+08,140000000,,AODC,,direct,,,40,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,7000,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,7.2,3.20E+08,320000000,,AODC,,direct,,,-100,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,2.00E+06,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,13.5,4.00E+07,40000000,,AODC,,direct,,,20,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,2.00E+06,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,19.8,5.00E+07,50000000,,AODC,,direct,,,-120,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,2.00E+06,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,24.8,2.00E+07,20000000,,AODC,,direct,,,-135,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,2.00E+06,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,70,157,,,34.3,2.00E+07,20000000,,AODC,,direct,,,-256,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,,2.00E+06,,,,,,,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow_<100_mm/a,shallow,low,C-,Continental_shelf/slope,Continental_shelf/slope,Z1,orogen,orogen,orogen shallow,orogen shallow,shallow low,orogen
1,1998,46.7439,-118.2667,1,16,1,3.98E+08,398107171,,DAPI - cells desorbed with Na pyrophosphate,8.6,direct,15,,,,,,,,,,,Depth,,,core,"clay, sand, gravel, and/or silt",sand/silt,Washtucna core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,3,3.16E+07,31622777,,DAPI - cells desorbed with Na pyrophosphate,7.5,direct,15.1,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,100 year groundwater age,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,5,1.58E+07,15848932,,DAPI - cells desorbed with Na pyrophosphate,7.2,direct,15.2,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,6,1.26E+07,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,15.2,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,7.5,1.26E+07,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,8.5,1.26E+07,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,10,1.00E+07,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,10.5,1.00E+07,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,15.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,11,2.51E+06,2511886,,DAPI - cells desorbed with Na pyrophosphate,6.4,direct,15.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,11.5,1.26E+06,1258925,,DAPI - cells desorbed with Na pyrophosphate,6.1,direct,15.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,12,1.58E+06,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,15.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,14,1.58E+06,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,15.5,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.7439,-118.2667,,,15,1.58E+06,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,15.5,,,,,,,,,,,Depth,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,1,40,1,1.00E+09,1000000000,,DAPI - cells desorbed with Na pyrophosphate,9,direct,15,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,Winona core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,2,3.98E+08,398107171,,DAPI - cells desorbed with Na pyrophosphate,8.6,direct,15.1,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,100 year groundwater age,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,3,1.00E+08,100000000,,DAPI - cells desorbed with Na pyrophosphate,8,direct,15.1,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,4,1.26E+08,125892541,,DAPI - cells desorbed with Na pyrophosphate,8.1,direct,15.1,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,5,2.51E+07,25118864,,DAPI - cells desorbed with Na pyrophosphate,7.4,direct,15.2,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,6,2.00E+06,1995262,,DAPI - cells desorbed with Na pyrophosphate,6.3,direct,15.2,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,7,5.01E+06,5011872,,DAPI - cells desorbed with Na pyrophosphate,6.7,direct,15.2,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,8,1.00E+07,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,9,1.26E+07,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,10,1.58E+06,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,13,3.98E+06,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,15.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,15,3.98E+06,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,15.5,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,16,6.31E+06,6309573,,DAPI - cells desorbed with Na pyrophosphate,6.8,direct,15.5,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,18,2.00E+07,19952623,,DAPI - cells desorbed with Na pyrophosphate,7.3,direct,15.6,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,22,1.00E+06,1000000,,DAPI - cells desorbed with Na pyrophosphate,6,direct,15.7,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,23,3.98E+06,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,15.8,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,25,3.16E+06,3162278,,DAPI - cells desorbed with Na pyrophosphate,6.5,direct,15.8,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1998,46.9453,-117.7947,,,40,2.00E+06,1995262,,DAPI - cells desorbed with Na pyrophosphate,6.3,direct,16.4,,,,,,,,,,,Depth,,,core,"clay, sand, gravel, and/or silt",sand/silt,,,,,,,,,70.1100006,84,8,2.5,2.291666667,3.392857143,2.745685328,4.065040616,complex_<20_mm/a,complex,low,Q-,orogen,orogen,Q-,orogen,orogen,orogen complex,orogen complex,complex low,orogen
1,1999,69.4686,-134.7278,905,952,905,2.51E+05,251189,,AODC,cells desorbed with Na pyrophosphate ,direct,4,,,,0.17,,,,,38,,,,,core,sandstone,sandstone,Makenzie Bay,Oligocene,Colwell et al. 1999 Geol Surv. Canada 544:189-195,,,,,,57.7900009,55,-10.7,2.5,4.35,6.031818182,4.139989553,5.740612473,complex_<20_mm/a,complex,low,H1,Proterozoic,Archaean_and_Proterozoic,T-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,1999,69.4686,-134.7278,,,912,1.58E+05,158489,,AODC,cells desorbed with Na pyrophosphate ,direct,4,,,,0.44,,,,,35,,,,,core,sandstone,sandstone,,,,,,,,,57.7900009,55,-10.7,2.5,4.35,6.031818182,4.139989553,5.740612473,complex_<20_mm/a,complex,low,H1,Proterozoic,Archaean_and_Proterozoic,T-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,1999,69.4686,-134.7278,,,921,2.00E+05,199526,,AODC,cells desorbed with Na pyrophosphate ,direct,4,,,,0.238,,,,,38,,,,,core,sandstone,sandstone,,,,,,,,,57.7900009,55,-10.7,2.5,4.35,6.031818182,4.139989553,5.740612473,complex_<20_mm/a,complex,low,H1,Proterozoic,Archaean_and_Proterozoic,T-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,1999,69.4686,-134.7278,,,925,3.16E+05,316228,,AODC,cells desorbed with Na pyrophosphate ,direct,4,,,,0.477,,,,,37,,,,,core,sandstone,sandstone,,,high salinity due to hydrate formation,,,,,,57.7900009,55,-10.7,2.5,4.35,6.031818182,4.139989553,5.740612473,complex_<20_mm/a,complex,low,H1,Proterozoic,Archaean_and_Proterozoic,T-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
1,1999,69.4686,-134.7278,,,928,1.26E+06,1258925,,AODC,cells desorbed with Na pyrophosphate ,direct,4,,,,0.378,,,,,35,,,,,core,claystone and/or siltstone,claystone,Kugmallit Sequence,,interesting contrast here is that the clay has higher cell concentrations than the sandstone,,,,,,57.7900009,55,-10.7,2.5,4.35,6.031818182,4.139989553,5.740612473,complex_<20_mm/a,complex,low,H1,Proterozoic,Archaean_and_Proterozoic,T-,Extended_Crust,Extended_Crust low,Extended_Crust complex,Extended_Crust complex,complex low,Extended_Crust
