FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort
1450,-82.286,13,68.5299988,61.9500008,26,2.5,2.38095235,3.87409196,2.152342078,3.502115923,major,major_=>300_mm/a,high,49559820602,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1449,-84.343,13,68.8899994,68.7799988,23.5625,2.5,2.233116497,3.577984215,2.229550752,3.572271043,complex,complex_=>300_mm/a,high,49559989243,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,complex high
1448,-86.4,13,73.0599976,76.5100021,23.125,2.5,2.021794481,3.230786737,2.1172667,3.383349413,complex,complex_20-100_mm/a,low,49559989243,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs low,arcs,complex low
1447,-88.457,13,95.6800003,95.6800003,24.88888889,2.5,1.570628943,2.537393154,1.570628943,2.537393154,major,major_100-300_mm/a,high,49559989243,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,major high
1446,-90.514,13,97.4700012,97.4700012,25.25,2.5,1.532522809,2.481532749,1.532522809,2.481532749,major,major_=>300_mm/a,high,49559989243,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1445,168.814,11,52,52,26,2.5,2.836538462,4.615384615,2.836538462,4.615384615,complex,complex_<20_mm/a,low,49364288083,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1444,162.712,11,46,46,27,2.5,3.152173913,5.163043478,3.152173913,5.163043478,complex,complex_<20_mm/a,low,49365040486,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1443,140.339,11,80.0899963,66.8099976,26,2.5,2.20775341,3.592276734,1.841678197,2.996628931,complex,complex_<20_mm/a,low,49364312354,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1442,126.102,11,48,48,25.33333333,2.5,3.107638889,5.034722222,3.107638889,5.034722222,complex,complex_=>300_mm/a,high,49365040486,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
1441,124.068,11,43.4000015,43,25.61538462,2.5,3.452593918,5.603756708,3.420772657,5.552108989,complex,complex_100-300_mm/a,high,49365040486,J-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
1440,122.034,11,177.3399963,177.3399963,25.77777778,2.5,0.834868381,1.356465324,0.834868381,1.356465324,complex,complex_100-300_mm/a,high,49364288083,J-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
1439,120,11,149.8800049,149.8800049,25.77777778,2.5,0.987827267,1.604987641,0.987827267,1.604987641,complex,complex_100-300_mm/a,high,49365040486,J-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
1438,117.966,11,110.3300018,110.3300018,24,2.5,1.382216963,2.220610858,1.382216963,2.220610858,shallow,shallow_>=100_mm/a,high,49365040486,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
1437,109.831,11,72.0699997,62.75,24,2.5,2.430278884,3.90438247,2.115998344,3.399472749,major,major_100-300_mm/a,high,49365040486,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1436,107.797,11,71.5699997,65.5599976,24.58333333,2.5,2.303869314,3.714790659,2.110404741,3.402845713,shallow,shallow_>=100_mm/a,high,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
1435,105.763,11,74.3700027,67.3000031,26.5,2.5,2.173105398,3.547548128,1.966518686,3.210299736,major,major_100-300_mm/a,high,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high
1434,103.729,11,69.1800003,61.3199997,25.66666667,2.5,2.419004143,3.927484255,2.144164971,3.48125661,major,major_=>300_mm/a,high,49364288083,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen major,major high
1433,101.695,11,69.1500015,61.9700012,26,2.5,2.380183914,3.872841623,2.133044061,3.47071576,major,major_=>300_mm/a,high,49365040486,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1432,99.661,11,71.1999969,60.1399994,25.5,2.5,2.473395435,4.011473269,2.089185484,3.388342844,major,major_20-100_mm/a,low,49365064757,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
1431,97.627,11,59.4799995,61.5200005,26,2.5,2.397594259,3.901170319,2.479825172,4.034969772,shallow,shallow_>=100_mm/a,high,49365040486,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
1430,93.559,11,106.4100037,99.1800003,26,2.5,1.487194994,2.419842703,1.38614787,2.255427043,shallow,shallow_>=100_mm/a,high,49364288083,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
1429,91.525,11,67.2900009,59.9000015,26,2.5,2.462437334,4.006677696,2.192004726,3.566651758,shallow,shallow_>=100_mm/a,high,49365040486,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
1428,79.322,11,65.3199997,57.7400017,27.25,2.5,2.500432902,4.102441861,2.210272515,3.626377849,complex,complex_20-100_mm/a,low,49365040486,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton complex,complex low
1427,77.288,11,55,55,25.1875,2.5,2.71875,4.400568182,2.71875,4.400568182,complex,complex_<20_mm/a,low,49365040486,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton complex,complex low
1426,75.254,11,63.1100006,63.1100006,25.625,2.5,2.352044028,3.817738832,2.352044028,3.817738832,complex,complex_100-300_mm/a,high,49364676420,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
1425,73.22,11,64.0999985,64.0999985,26,2.5,2.301092098,3.744149854,2.301092098,3.744149854,complex,complex_<20_mm/a,low,49364652149,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1424,50.847,11,106.2300034,106.2300034,27.16666667,2.5,1.361040466,2.23179258,1.361040466,2.23179258,complex,complex_<20_mm/a,low,49364652149,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
1423,48.814,11,132.8699951,132.8699951,24.75,2.5,1.133626895,1.829796109,1.133626895,1.829796109,complex,complex_<20_mm/a,low,49365040486,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1422,46.78,11,155.1000061,155.1000061,24.5,2.5,0.975177267,1.571566669,0.975177267,1.571566669,complex,complex_<20_mm/a,low,49365040486,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1421,44.746,11,190.6100006,190.6100006,27.3,2.5,0.756780859,1.242064945,0.756780859,1.242064945,complex,complex_<20_mm/a,low,49364676420,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1420,42.712,11,153.9400024,153.9400024,26.125,2.5,0.956135492,1.557018944,0.956135492,1.557018944,complex,complex_<20_mm/a,low,49365040486,X-,Rift,Rift,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
1419,40.678,11,80.1100006,78.0999985,23.25,2.5,1.97663256,3.161011584,1.927037809,3.081700139,complex,complex_<20_mm/a,low,49364676420,X-,Rift,Rift,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
1418,38.644,11,69.6399994,80.4400024,16.0625,2.5,2.142512989,3.292438365,2.474781038,3.80304067,complex,complex_20-100_mm/a,low,49365040486,X-,Rift,Rift,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
1417,36.61,11,63.6599998,63.2400017,19.6875,2.5,2.58192988,4.044611688,2.564895547,4.017927282,complex,complex_20-100_mm/a,low,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
1416,34.576,11,64.4899979,51.7900009,25.625,2.5,2.866142063,4.652201116,2.301713519,3.73604447,shallow,shallow_<100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1415,32.542,11,58.9199982,62.5699997,26.625,2.5,2.332387737,3.810731998,2.4768755,4.04680087,major,major_20-100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1414,30.508,11,61.2799988,54.9000015,26.4375,2.5,2.666780437,4.351661994,2.38913598,3.898600762,shallow,shallow_<100_mm/a,low,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1413,28.475,11,61.2799988,62.75,26.875,2.5,2.315737052,3.789840637,2.371287579,3.880752361,major,major_20-100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1412,26.441,11,68.0100021,66.6699982,26.5,2.5,2.193640377,3.581071043,2.15041899,3.510513051,major,major_20-100_mm/a,low,49364652149,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1411,24.407,11,62.3100014,65.1200027,26.0625,2.5,2.26264963,3.683104116,2.3646886,3.849201486,major,major_20-100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1410,22.373,11,62.3100014,65.5599976,25.3125,2.5,2.276063994,3.686985339,2.394780078,3.879292964,major,major_20-100_mm/a,low,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1409,20.339,11,68.9400024,66.75,26.1875,2.5,2.202715356,3.588483146,2.132742165,3.474488565,major,major_20-100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1408,18.305,11,63.7700005,65.7799988,26.9375,2.5,2.206692804,3.612895323,2.27624665,3.726771964,major,major_20-100_mm/a,low,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1407,16.271,11,63.7700005,66.4400024,27,2.5,2.18242015,3.574653694,2.273796438,3.724321752,major,major_100-300_mm/a,high,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high
1406,14.237,11,63.7700005,62.0600014,26.6,2.5,2.352561984,3.843055021,2.289477793,3.740003107,major,major_20-100_mm/a,low,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1405,12.203,11,66.0800018,64.6600037,26,2.5,2.281162876,3.711722646,2.232142796,3.63196116,major,major_20-100_mm/a,low,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1404,10.169,11,68.9300003,60.9000015,25.1875,2.5,2.455357082,3.97424046,2.169320316,3.511261409,shallow,shallow_>=100_mm/a,high,49365040486,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
1403,8.136,11,38,38,24.5625,2.5,3.976151316,6.410361842,3.976151316,6.410361842,shallow,shallow_>=100_mm/a,high,49364676420,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
1402,6.102,11,60.9700012,59.2599983,25.875,2.5,2.49430483,4.055222864,2.424347992,3.941487539,shallow,shallow_>=100_mm/a,high,49365040486,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
1401,4.068,11,60.8400002,57.9799995,27.0625,2.5,2.498167493,4.093545223,2.380732241,3.901113564,major,major_100-300_mm/a,high,49364652149,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high
1400,2.034,11,58.4199982,56.9399986,26.6875,2.5,2.560260864,4.184777939,2.495399769,4.07876168,shallow,shallow_<100_mm/a,low,49365040486,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
1399,0,11,40,40,27,2.5,3.625,5.9375,3.625,5.9375,shallow,shallow_<100_mm/a,low,49364676420,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1398,-2.034,11,55.2799988,50.9599991,27.125,2.5,2.839236706,4.654385875,2.617357148,4.29065675,shallow,shallow_<100_mm/a,low,49365040486,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1397,-4.068,11,52.5699997,51,26.4375,2.5,2.870710784,4.684436275,2.784977189,4.544535883,major,major_20-100_mm/a,low,49365040486,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
1396,-6.102,11,49.5900002,50.6199989,26,2.5,2.9138681,4.741209111,2.974389986,4.839685401,major,major_100-300_mm/a,high,49364676420,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high
1395,-8.136,11,50.0600014,48.1100006,25.625,2.5,3.085377222,5.008054396,2.965191687,4.812974296,shallow,shallow_<100_mm/a,low,49365040486,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1394,-10.169,11,50.7200012,46.0299988,25.25,2.5,3.245166281,5.254725316,2.945090624,4.768828752,shallow,shallow_>=100_mm/a,high,49364676420,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
1393,-12.203,11,54.6599998,48.75,24,2.5,3.128205128,5.025641026,2.789974397,4.48225395,shallow,shallow_>=100_mm/a,high,49365040486,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
1392,-14.237,11,68.5199966,53.8699989,25.36842105,2.5,2.767383524,4.484480273,2.175699865,3.525670744,shallow,shallow_>=100_mm/a,high,49364676420,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
1391,-16.271,11,62.9199982,61.5299988,26,2.5,2.397204662,3.9005364,2.344246729,3.81436756,major,major_100-300_mm/a,high,49365040486,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1390,-61.017,11,70.1900024,61.2400017,25.4,2.5,2.433050226,3.94350087,2.122809444,3.440660945,major,major_100-300_mm/a,high,49364846317,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1389,-63.051,11,70.3600006,60.6699982,23.875,2.5,2.518749045,4.043390593,2.171866099,3.486533512,major,major_20-100_mm/a,low,49364870588,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
1388,-65.085,11,68.5899963,61.3400002,24.4,2.5,2.469840227,3.977828484,2.208776909,3.557370071,shallow,shallow_<100_mm/a,low,49364846317,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
1387,-67.119,11,71.4000015,60.4300003,22.77777778,2.5,2.574144544,4.10484121,2.178649192,3.474167372,shallow,shallow_<100_mm/a,low,49364870588,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
1386,-69.153,11,66.5400009,60.0200005,24.91666667,2.5,2.502637989,4.043790925,2.257414056,3.647555306,shallow,shallow_<100_mm/a,low,49364846317,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1385,-71.186,11,56.0999985,56.0999985,26.46666667,2.5,2.608437384,4.257278783,2.608437384,4.257278783,shallow,shallow_<100_mm/a,low,49364846317,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
1384,-73.22,11,66.2300034,64.3499985,23.35714286,2.5,2.394827451,3.832278922,2.326847878,3.723495851,shallow,shallow_<100_mm/a,low,49365040486,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
1383,-75.254,11,25.5100002,28.6800003,26.25,2.5,5.121164521,8.34640856,5.757546015,9.383574995,major,major_20-100_mm/a,low,49364870588,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
1382,-83.39,11,71.3099976,65.5699997,23.88888889,2.5,2.329995096,3.740701219,2.14244542,3.439598738,major,major_=>300_mm/a,high,49364846317,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1381,-85.424,11,100.4599991,100.4599991,24.92857143,2.5,1.494909146,2.415673637,1.494909146,2.415673637,complex,complex_=>300_mm/a,high,49364870588,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,complex high
1380,-87.458,11,98.2099991,98.2099991,26,2.5,1.501883732,2.443743022,1.501883732,2.443743022,complex,complex_=>300_mm/a,high,49364846317,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
1379,170.899,9,67.2399979,53.2999992,26,2.5,2.767354638,4.502814326,2.19363481,3.569304097,complex,complex_<20_mm/a,low,49391103767,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1378,166.854,9,49.2000008,49.2000008,27,2.5,2.947154424,4.827235694,2.947154424,4.827235694,complex,complex_<20_mm/a,low,49391079346,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1377,160.787,9,61.4099998,51.0999985,27,2.5,2.837573469,4.647749647,2.361178969,3.867448311,complex,complex_<20_mm/a,low,49391079346,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1376,140.562,9,68.5500031,56.6899986,26,2.5,2.601869883,4.233550995,2.15171398,3.501093934,complex,complex_<20_mm/a,low,49390346719,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
1375,138.539,9,54.2000008,54.2000008,26,2.5,2.721402174,4.428044215,2.721402174,4.428044215,major,major_100-300_mm/a,high,49391103767,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
1374,126.404,9,29,29,25.125,2.5,5.161637931,8.351293103,5.161637931,8.351293103,shallow,shallow_>=100_mm/a,high,49391079346,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
1373,124.382,9,45,45,24.58333333,2.5,3.356481481,5.412037037,3.356481481,5.412037037,complex,complex_100-300_mm/a,high,49390346719,K-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
1372,122.36,9,138.3699951,138.3699951,25.625,2.5,1.072757861,1.741255392,1.072757861,1.741255392,complex,complex_100-300_mm/a,high,49390346719,J-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
