no. of analyses,Year,Lat oN,N,"""N",Long oE,E,"""E",Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth_in_m,cells_per_g_or_mL,S.D. (cells/gram or cells/mL),Method,Method_Details,MethodCM,Portion_of_Biomass,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),TOC or SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),,conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Locality,Sample_Type,Sample_Type_Full,Rock_Type,rock color,Formation,Formation age,Citation,,rechargeFull,rechargeType,rechargeVolume,crustTypeFull,crustTypeCompleteInfo
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,1.7,50,,AODC,,direct,total,-5.6,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,12.44,160,,AODC,,direct,total,-5.3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,20.9,100,,AODC,,direct,total,-5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,27.96,360,,AODC,,direct,total,-4.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,34.8,320,,AODC,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,40.8,130,,AODC,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,46.98,150,,AODC,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,54.33,180,,AODC,,direct,total,-4.2,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,59.66,240,,AODC,,direct,total,-4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,63.84,90,,AODC,,direct,total,-3.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,68.55,70,,AODC,,direct,total,-3.8,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,73.08,90,,AODC,,direct,total,-3.7,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,77.98,180,,AODC,,direct,total,-3.5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,82.3,280,,AODC,,direct,total,-3.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,83.2,200,,AODC,,direct,total,-3.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,87.8,320,,AODC,,direct,total,-3.3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,91.3,410,,AODC,,direct,total,-3.2,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,93.9,190,,AODC,,direct,total,-3.1,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,96.46,270,,AODC,,direct,total,-3.1,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,98.2,380,,AODC,,direct,total,-3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,100.4,170,,AODC,,direct,total,-3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,,,101.8,120,,AODC,,direct,total,-2.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,"Yao et al. 2006 GLOBAL BIOGEOCHEMICAL CYCLES, VOL. 20, GB1004, doi:10.1029/2004GB002424,",,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,33,56,38,90,41,47,33.9439,90.6964,0,102,0.2,80,,AODC,,direct,total,-5.6,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,1.7,50,,AODC,,direct,total,-5.6,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,12.4,160,,AODC,,direct,total,-5.3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,20.9,100,,AODC,,direct,total,-5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,28,360,,AODC,,direct,total,-4.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,34.8,320,,AODC,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,40.8,130,,AODC,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,47,150,,AODC,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,54.3,180,,AODC,,direct,total,-4.2,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,59.7,240,,AODC,,direct,total,-4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,63.8,90,,AODC,,direct,total,-3.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,68.6,70,,AODC,,direct,total,-3.8,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,73.1,90,,AODC,,direct,total,-3.7,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,78,180,,AODC,,direct,total,-3.5,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,82.3,280,,AODC,,direct,total,-3.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,83.3,200,,AODC,,direct,total,-3.4,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,87.8,320,,AODC,,direct,total,-3.3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,91.3,410,,AODC,,direct,total,-3.2,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,93.9,190,,AODC,,direct,total,-3.1,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,96.5,270,,AODC,,direct,total,-3.1,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,98.2,380,,AODC,,direct,total,-3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,100.4,170,,AODC,,direct,total,-3,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2002,33,56,38,90,41,47,33.9439,90.6964,,,101.8,120,,AODC,,direct,total,-2.9,,,,,,,,,,,,,,,T,ice,core,ice,,Malan ice sheet Tibet,,Zhang et al. 2002,,shallow <100 mm/a,shallow,low,R2,orogen
1,2006,-77,-23,,161,56,,-77.3833,161.9333,0,19,4.8,2100000,,DAPI,,direct,total,-25,,,,,,,,,,,,,,,A,ice,core,ice,,Lake Vida,,Mosier et al 2007 FEMS Microbiol Ecol 59 (2007) 274_288,,ice sheet,ice sheet,ice,O-,orogen
1,2006,-77,-23,,161,56,,-77.3833,161.9333,,,6.9,1300000,,DAPI,,direct,total,-22.9,,,,,,,,,,,,,,,A,ice,core,ice,,Lake Vida,,Mosier et al 2007 FEMS Microbiol Ecol 59 (2007) 274_288,,ice sheet,ice sheet,ice,O-,orogen
1,2006,-77,-23,,161,56,,-77.3833,161.9333,,,11.8,470000,,DAPI,,direct,total,-18,,,,,,,,,,,,,,,A,ice,core,ice,,Lake Vida,,Mosier et al 2007 FEMS Microbiol Ecol 59 (2007) 274_288,,ice sheet,ice sheet,ice,O-,orogen
1,2006,-77,-23,,161,56,,-77.3833,161.9333,,,14.7,540000,,DAPI,,direct,total,-15.1,,,,,,,,,,,,,,,A,ice,core,ice,,Lake Vida,,Mosier et al 2007 FEMS Microbiol Ecol 59 (2007) 274_289,,ice sheet,ice sheet,ice,O-,orogen
1,2006,-77,-23,,161,56,,-77.3833,161.9333,,,15.9,120000,,DAPI,,direct,total,-10,,,,,,,,,,,,,,,A,ice,core,ice,,Lake Vida,,Mosier et al 2007 FEMS Microbiol Ecol 59 (2007) 274_290,,ice sheet,ice sheet,ice,O-,orogen
1,2012,-77,-23,,161,56,,-77.3833,161.9333,,,16,600000,1.00E+05,DAPI,0.2 - 1 um,direct,total,-13.4,6.2,,,4.004,,0.6,69.93,55.14,,,,,,,,water,water,subglacial,,Lake Vida,3000,Murray et al. 2012 PNAS,,ice sheet,ice sheet,ice,O-,orogen
1,2012,-77,-23,,161,56,,-77.3833,161.9333,,,16,48500000,2.46E+07,SYBR gold,<0.2 um,direct,total,-13.4,6.2,,,4.004,,0.6,69.93,55.14,,,,,,,,water,water,subglacial,,Lake Vida,,Murray et al. 2012 PNAS,,ice sheet,ice sheet,ice,O-,orogen
1,2012,-77,-23,,161,56,,-77.3833,161.9333,,,18.5,147000,2.60E+04,DAPI,0.2 - 1 um,direct,total,-13.4,6.2,,,4.003,,0.8,64.8,68.32,,,,,,,,water,water,subglacial,,Lake Vida,,Murray et al. 2012 PNAS,,ice sheet,ice sheet,ice,O-,orogen
1,2012,-77,-23,,161,56,,-77.3833,161.9333,,,18.5,61400000,1.59E+07,SYBR gold,<0.2 um,direct,total,-13.4,6.2,,,4.003,,0.8,64.8,68.32,,,,,,,,water,water,subglacial,,Lake Vida,,Murray et al. 2012 PNAS,,ice sheet,ice sheet,ice,O-,orogen
2,2004,-43,-26,-34,170,10,16,-43.4428,170.1711,,,10,7400000,,DAPI,,direct,total,0,8.2,,,,,,,0.58,,,,,,,,core,core,subglacial,,Franz Josef Glacier,,Foght et al. 2004,,shallow >=100 mm/a,shallow,high,K-,arcs
2,2004,-43,-30,-3,170,3,50,-43.5008,170.0639,,,50,2300000,,DAPI,,direct,total,0,8.3,,,,,,,0.48,,,,,,,,core,core,subglacial,,Fox Glacier,,Foght et al. 2004,,shallow >=100 mm/a,shallow,high,K-,arcs
1,2012,-77,-26,-8,162,47,50,-77.4356,162.7972,,,100,7900000,2.70E+06,SYBR gold,,direct,total,-17.3,,,,,,,,,,,,,Proteobacteria,,,core,core,subglacial,,Lower Wright Glacier Antarctica,,Stibal et al. 2012 Extremophiles,,ice sheet,ice sheet,ice,O-,orogen
1,2012,67,5,23,-50,-14,-6,67.0897,-50.235,,,5,870000,3.90E+05,SYBR gold,,direct,total,0,,,,,,,,,,,,,Proteobacteria/Firmicutes,,,core,core,subglacial,,Russel Glacier Greenland,,Stibal et al. 2012 Extremophiles,,ice sheet,ice sheet,ice,G1,Craton
1,2014,5,8,36,-60,-45,-45,5.1433,-60.7625,,,74,192000000,1.92E+07,SYBR green,,direct,total,11.6,5.1,,,,,,,,,,,,,,,sediment,sediment,cavern,,Roraima quartzite,10 million years old cave,Barton et al 2014,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2014,5,8,36,-60,-45,-45,5.1433,-60.7625,,,74,52000000,6.24E+06,SYBR green,,direct,total,12.5,5,,,,,,,,,,,,,,,sediment,sediment,cavern,,Roraima quartzite,,Barton et al 2014,,shallow >=100 mm/a,shallow,high,H1,Craton
1,1994,37,11,,-86,-6,,37.1833,-86.1,,,100,3900000,6.00E+05,AODC,,direct,total,12,7.8,,,,,0.04,,,,,,,,,,sediment,sediment,cavern,,Mammoth cave pond sediment,Olivia's Dome,Rusterholz and Mallory 1994 Microbial Ecology,,complex 100-300 mm/a,complex,high,H1,Craton
1,1994,37,11,,-86,-6,,37.1833,-86.1,,,100,2200000,4.00E+05,AO/INT,respring cells,direct,live,12,7.8,,,,,,,,,,,,,,,sediment,sediment,cavern,,Mammoth cave pond sediment,,Rusterholz and Mallory 1994 Microbial Ecology,,complex 100-300 mm/a,complex,high,H1,Craton
1,1994,37,11,,-86,-6,,37.1833,-86.1,,,100,14000000,1.90E+06,AODC,,direct,total,12,7.6,,,,,0.04,,,,,,,,,,sediment,sediment,cavern,,Mammoth cave pond sediment,Catherine's Dome,Rusterholz and Mallory 1994 Microbial Ecology,,complex 100-300 mm/a,complex,high,H1,Craton
1,1994,37,11,,-86,-6,,37.1833,-86.1,,,100,7400000,1.00E+06,AO/INT,respring cells,direct,live,12,7.6,,,,,,,,,,,,,,,sediment,sediment,cavern,,Mammoth cave pond sediment,,Rusterholz and Mallory 1994 Microbial Ecology,,complex 100-300 mm/a,complex,high,H1,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,3,29,12,18000000,3.00E+06,AODC,,direct,total,13,4.9,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,9,21000000,8.00E+06,AODC,,direct,total,11.5,5.1,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,6,31000000,2.00E+06,AODC,,direct,total,10.5,5.2,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,3,16000000,2.00E+06,AODC,,direct,total,13,5.7,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,28.6,14000000,2.00E+06,AODC,,direct,total,13,5.3,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,25.5,16000000,1.00E+06,AODC,,direct,total,13,5.2,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,24,18000000,2.00E+06,AODC,,direct,total,12,5.7,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,45,55,-73,-7,-25,40.7653,-73.1236,,,19.5,9000000,1.00E+06,AODC,,direct,total,11.5,5.3,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,E-,Craton
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,11,74,22.5,30000000,4.00E+06,AODC,,direct,total,17.3,,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,28.5,28000000,8.00E+06,AODC,,direct,total,13,5.8,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,14.5,79000000,7.00E+06,AODC,,direct,total,14.5,5.3,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,13.5,25000000,1.00E+06,AODC,,direct,total,12,5.4,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,10.5,20000000,2.00E+06,AODC,,direct,total,12,5.6,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,9.5,7000000,2.00E+06,AODC,,direct,total,11,5.5,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,22.5,4000000,1.00E+06,AODC,,direct,total,12,5.8,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,31.5,6000000,1.00E+06,AODC,,direct,total,13.3,,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,73.5,1000000,,AODC,,direct,total,13.7,,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,34,59000000,4.00E+06,AODC,,direct,total,12.2,6.6,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,20,52000000,9.00E+06,AODC,,direct,total,13,5.7,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,19,14000000,4.00E+06,AODC,,direct,total,12,5.5,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,16,39000000,2.00E+06,AODC,,direct,total,11.5,5.3,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,15,1000000,,AODC,,direct,total,12,5.7,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,1994,40,56,40,-72,-34,-38,40.9444,-72.5772,,,28,15000000,2.00E+06,AODC,,direct,total,12,6.4,,,,,,,,,,,,,,,core,core,sand/clay,,,Pleistocene,Kazumi and Capone Microb Ecol (1994) 28:19-37,,major 100-300 mm/a,major,high,C-,Continental_shelf/slope
1,2007,79,59,41,-85,-48,-48,79.9947,-85.8133,9,9,9,35600000,,DTAF,,direct,live,-16,6.5,,,,"21,900",12.4,,,,,,,,,,core,core,permafrost,,,Pleistocene,Steven et al. 07 FEMS Microbiol Ecol 59 (2007) 513_523,,shallow <100 mm/a,shallow,low,Z1,orogen
1,2008,80,1,45,-85,-50,-22,80.0292,-85.8394,0,14,0.2,460000000,,DTAF,,direct,live,-16,7.9,,,,"30,000",,,,,,,,,,,core,core,permafrost,,,Pleistocene,Steven et al. 2008 Env. Microb.,,shallow <100 mm/a,shallow,low,Z1,orogen
1,2008,80,1,45,-85,-50,-22,80.0292,-85.8394,,,1,53000000,,DTAF,,direct,live,-16,7.8,,,,"35,000",,,,,,,,,,,core,core,permafrost,,,Pleistocene,Steven et al. 2008 Env. Microb.,,shallow <100 mm/a,shallow,low,Z1,orogen
